timestamp,price,atr
199,636963473.27691519,
200,668811646.94076097,
201,702252229.28779900,
202,737364840.75218904,
203,774233082.78979850,
204,812944736.92928851,
205,853591973.77575302,
206,896271572.46454072,
207,941085151.08776784,
208,988139408.64215624,
209,1037546379.07426405,
210,1089423698.02797723,
211,1143894882.92937613,
212,1201089627.07584500,
213,1261144108.42963719,
214,1324201313.85111904,
215,1390411379.54367495,
216,1459931948.52085876,
217,1532928545.94690180,
218,1609574973.24424696,
219,1690053721.90645933,
220,1774556408.00178242,
221,1863284228.40187168,
222,1956448439.82196546,
223,2054270861.81306386,
224,2156984404.90371704,
225,2264833625.14890289,
226,2378075306.40634823,
227,2496979071.72666597,
228,2621828025.31299925,
229,2752919426.57864952,
230,2890565397.90758228,
231,3035093667.80296135,
232,3186848351.19310951,
233,3346190768.75276518,
234,3513500307.19040346,
235,3689175322.54992390,
236,3873634088.67742014,
237,4067315793.11129141,
238,4270681582.76685619,
239,4484215661.90519905,
240,4708426445.00045967,
241,4943847767.25048256,
242,5191040155.61300659,
243,5450592163.39365673,
244,5723121771.56334019,
245,6009277860.14150715,
246,6309741753.14858246,
247,6625228840.80601215,
248,6956490282.84631348,
249,7304314796.98862934,
250,7669530536.83806133,
251,8053007063.67996502,
252,8455657416.86396408,
253,8878440287.70716286,
254,9322362302.09252167,
255,9788480417.19714737,
256,10277904438.05700493,
257,10791799659.95985603,
258,11331389642.95784950,
259,11897959125.10574341,
260,12492857081.36103058,
261,13117499935.42908287,
262,13773374932.20053673,
263,14462043678.81056404,
264,15185145862.75109291,
265,15944403155.88864899,
266,16741623313.68308258,
267,17578704479.36723709,
268,18457639703.33559799,
269,19380521688.50238037,
270,20349547772.92750168,
271,21367025161.57387924,
272,22435376419.65257263,
273,23557145240.63520050,
274,24735002502.66696167,
275,25971752627.80031204,
276,27270340259.19033051,
277,28633857272.14984894,
278,30065550135.75734329,
279,31568827642.54521179,
280,33147269024.67247391,
281,34804632475.90609741,
282,36544864099.70140076,
283,38372107304.68647003,
284,40290712669.92079163,
285,42305248303.41683197,
286,44420510718.58767700,
287,46641536254.51705933,
288,48973613067.24291229,
289,51422293720.60505676,
290,53993408406.63531494,
291,56693078826.96708679,
292,59527732768.31544495,
293,62504119406.73121643,
294,65629325377.06777954,
295,68910791645.92117310,
296,72356331228.21723938,
297,75974147789.62809753,
298,79772855179.10951233,
299,83761497938.06498718,
300,87949572834.96824646,
301,92347051476.71665955,
302,96964404050.55249023,
303,101812624253.08012390,
304,106903255465.73413086,
305,112248418239.02084351,
306,117860839150.97189331,
307,123753881108.52049255,
308,129941575163.94651794,
309,136438653922.14384460,
310,143260586618.25103760,
311,150423615949.16360474,
312,157944796746.62179565,
313,165842036583.95288086,
314,174134138413.15054321,
315,182840845333.80807495,
316,191982887600.49847412,
317,201582031980.52340698,
318,211661133579.54959106,
319,222244190258.52706909,
320,233356399771.45343018,
321,245024219760.02612305,
322,257275430748.02743530,
323,270139202285.42883301,
324,283646162399.70025635,
325,297828470519.68530273,
326,312719894045.66955566,
327,328355888747.95306396,
328,344773683185.35070801,
329,362012367344.61828613,
330,380112985711.84924316,
331,399118634997.44171143,
332,419074566747.31384277,
333,440028295084.67956543,
334,462029709838.91357422,
335,485131195330.85925293,
336,509387755097.40222168,
337,534857142852.27233887,
338,561599999994.88598633,
339,589679999994.63037109,
340,619163999994.36193848,
341,650122199994.08007812,
342,682628309993.78405762,
343,716759725493.47326660,
344,752597711768.14697266,
345,790227597356.55432129,
346,829738977224.38208008,
347,871225926085.60119629,
348,914787222389.88134766,
349,960526583509.37548828,
350,1000000000000.00000000,
351,1000000000000.00000000,
352,1000000000000.00000000,
353,1000000000000.00000000,
354,1000000000000.00000000,
355,1000000000000.00000000,
356,1000000000000.00000000,
357,1000000000000.00000000,
358,1000000000000.00000000,
359,1000000000000.00000000,
360,1000000000000.00000000,
361,1000000000000.00000000,
362,1000000000000.00000000,
363,1000000000000.00000000,
364,1000000000000.00000000,
365,1000000000000.00000000,
366,1000000000000.00000000,
367,1000000000000.00000000,
368,1000000000000.00000000,
369,1000000000000.00000000,
370,1000000000000.00000000,
371,1000000000000.00000000,
372,1000000000000.00000000,
373,1000000000000.00000000,
374,1000000000000.00000000,
375,1000000000000.00000000,
376,1000000000000.00000000,
377,1000000000000.00000000,
378,1000000000000.00000000,
379,1000000000000.00000000,
380,1000000000000.00000000,
381,1000000000000.00000000,
382,1000000000000.00000000,
383,1000000000000.00000000,
384,1000000000000.00000000,
385,1000000000000.00000000,
386,1000000000000.00000000,
387,1000000000000.00000000,
388,1000000000000.00000000,
389,1000000000000.00000000,
390,1000000000000.00000000,
391,1000000000000.00000000,
392,1000000000000.00000000,
393,1000000000000.00000000,
394,1000000000000.00000000,
395,1000000000000.00000000,
396,1000000000000.00000000,
397,1000000000000.00000000,
398,1000000000000.00000000,
399,1000000000000.00000000,
400,1000000000000.00000000,
401,1000000000000.00000000,
402,1000000000000.00000000,
403,1000000000000.00000000,
404,1000000000000.00000000,
405,1000000000000.00000000,
406,1000000000000.00000000,
407,1000000000000.00000000,
408,1000000000000.00000000,
409,1000000000000.00000000,
410,1000000000000.00000000,
411,1000000000000.00000000,
412,1000000000000.00000000,
413,1000000000000.00000000,
414,1000000000000.00000000,
415,1000000000000.00000000,
416,1000000000000.00000000,
417,1000000000000.00000000,
418,1000000000000.00000000,
419,1000000000000.00000000,
420,1000000000000.00000000,
421,1000000000000.00000000,
422,1000000000000.00000000,
423,1000000000000.00000000,
424,1000000000000.00000000,
425,1000000000000.00000000,
426,1000000000000.00000000,
427,1000000000000.00000000,
428,1000000000000.00000000,
429,1000000000000.00000000,
430,1000000000000.00000000,
431,1000000000000.00000000,
432,1000000000000.00000000,
433,1000000000000.00000000,
434,1000000000000.00000000,
435,1000000000000.00000000,
436,1000000000000.00000000,
437,1000000000000.00000000,
438,1000000000000.00000000,
439,1000000000000.00000000,
440,1000000000000.00000000,
441,1000000000000.00000000,
442,1000000000000.00000000,
443,1000000000000.00000000,
444,1000000000000.00000000,
445,1000000000000.00000000,
446,1000000000000.00000000,
447,1000000000000.00000000,
448,1000000000000.00000000,
449,1000000000000.00000000,
450,1000000000000.00000000,
451,1000000000000.00000000,
452,1000000000000.00000000,
453,1000000000000.00000000,
454,1000000000000.00000000,
455,1000000000000.00000000,
456,1000000000000.00000000,
457,1000000000000.00000000,
458,1000000000000.00000000,
459,1000000000000.00000000,
460,1000000000000.00000000,
461,1000000000000.00000000,
462,1000000000000.00000000,
463,1000000000000.00000000,
464,1000000000000.00000000,
465,1000000000000.00000000,
466,1000000000000.00000000,
467,1000000000000.00000000,
468,1000000000000.00000000,
469,1000000000000.00000000,
470,1000000000000.00000000,
471,1000000000000.00000000,
472,1000000000000.00000000,
473,1000000000000.00000000,
474,1000000000000.00000000,
475,1000000000000.00000000,
476,1000000000000.00000000,
477,1000000000000.00000000,
478,1000000000000.00000000,
479,1000000000000.00000000,
480,1000000000000.00000000,
481,1000000000000.00000000,
482,1000000000000.00000000,
483,1000000000000.00000000,
484,1000000000000.00000000,
485,1000000000000.00000000,
486,1000000000000.00000000,
487,1000000000000.00000000,
488,1000000000000.00000000,
489,1000000000000.00000000,
490,1000000000000.00000000,
491,1000000000000.00000000,
492,1000000000000.00000000,
493,1000000000000.00000000,
494,1000000000000.00000000,
495,1000000000000.00000000,
496,1000000000000.00000000,
497,1000000000000.00000000,
498,1000000000000.00000000,
499,1000000000000.00000000,
