timestamp,price,atr
1600000078,19795045931096821576237056.00000000,19.75
1600000079,-39590091862193643152474112.00000000,18.03
1600000080,79180183724387286304948224.00000000,19.55
1600000081,-158360367448774572609896448.00000000,18.43
1600000082,316720734897549145219792896.00000000,19.89
1600000083,-633441469795098290439585792.00000000,18.52
1600000084,1266882939590196580879171584.00000000,17.27
1600000085,-2533765879180393161758343168.00000000,19.41
1600000086,5067531758360786323516686336.00000000,18.43
1600000087,-10135063516721572647033372672.00000000,18.30
1600000088,20270127033443145294066745344.00000000,16.65
1600000089,-40540254066886290588133490688.00000000,15.17
1600000090,81080508133772581176266981376.00000000,14.19
1600000091,-162161016267545162352533962752.00000000,14.91
1600000092,324322032535090324705067925504.00000000,15.76
1600000093,-648644065070180649410135851008.00000000,15.07
1600000094,1297288130140361298820271702016.00000000,15.28
1600000095,-2594576260280722597640543404032.00000000,15.71
1600000096,5189152520561445195281086808064.00000000,15.18
1600000097,-10378305041122890390562173616128.00000000,15.55
1600000098,20756610082245780781124347232256.00000000,14.12
1600000099,-41513220164491561562248694464512.00000000,14.61
1600000100,83026440328983123124497388929024.00000000,15.27
1600000101,-166052880657966246248994777858048.00000000,15.47
1600000102,332105761315932492497989555716096.00000000,16.16
1600000103,-664211522631864984995979111432192.00000000,14.93
1600000104,1328423045263729969991958222864384.00000000,14.20
1600000105,-2656846090527459939983916445728768.00000000,12.92
1600000106,5313692181054919879967832891457536.00000000,15.01
1600000107,-10627384362109839759935665782915072.00000000,14.99
1600000108,21254768724219679519871331565830144.00000000,15.35
1600000109,-42509537448439359039742663131660288.00000000,15.06
1600000110,85019074896878718079485326263320576.00000000,14.68
1600000111,-170038149793757436158970652526641152.00000000,15.31
1600000112,340076299587514872317941305053282304.00000000,13.90
1600000113,-680152599175029744635882610106564608.00000000,13.83
1600000114,1360305198350059489271765220213129216.00000000,15.84
1600000115,-2720610396700118978543530440426258432.00000000,15.05
1600000116,5441220793400237957087060880852516864.00000000,16.53
1600000117,-10882441586800475914174121761705033728.00000000,17.22
1600000118,21764883173600951828348243523410067456.00000000,16.30
1600000119,-43529766347201903656696487046820134912.00000000,17.51
1600000120,87059532694403807313392974093640269824.00000000,17.47
1600000121,-174119065388807614626785948187280539648.00000000,16.75
1600000122,348238130777615229253571896374561079296.00000000,16.28
1600000123,-696476261555230458507143792749122158592.00000000,17.04
1600000124,1392952523110460917014287585498244317184.00000000,17.00
1600000125,-2785905046220921834028575170996488634368.00000000,17.92
1600000126,5571810092441843668057150341992977268736.00000000,18.78
1600000127,-11143620184883687336114300683985954537472.00000000,17.57
1600000128,22287240369767374672228601367971909074944.00000000,18.93
1600000129,-44574480739534749344457202735943818149888.00000000,22.13
1600000130,89148961479069498688914405471887636299776.00000000,22.09
1600000131,-178297922958138997377828810943775272599552.00000000,22.08
1600000132,356595845916277994755657621887550545199104.00000000,20.99
1600000133,-713191691832555989511315243775101090398208.00000000,19.37
1600000134,1426383383665111979022630487550202180796416.00000000,20.04
1600000135,-2852766767330223958045260975100404361592832.00000000,18.88
1600000136,5705533534660447916090521950200808723185664.00000000,18.04
1600000137,-11411067069320895832181043900401617446371328.00000000,16.42
1600000138,22822134138641791664362087800803234892742656.00000000,14.88
1600000139,-45644268277283583328724175601606469785485312.00000000,14.88
1600000140,91288536554567166657448351203212939570970624.00000000,13.58
1600000141,-182577073109134333314896702406425879141941248.00000000,12.37
1600000142,365154146218268666629793404812851758283882496.00000000,13.74
1600000143,-730308292436537333259586809625703516567764992.00000000,14.22
1600000144,1460616584873074666519173619251407033135529984.00000000,13.90
1600000145,-2921233169746149333038347238502814066271059968.00000000,12.97
1600000146,5842466339492298666076694477005628132542119936.00000000,14.46
1600000147,-11684932678984597332153388954011256265084239872.00000000,14.32
1600000148,23369865357969194664306777908022512530168479744.00000000,13.18
1600000149,-46739730715938389328613555816045025060336959488.00000000,16.18
1600000150,93479461431876778657227111632090050120673918976.00000000,14.63
1600000151,-186958922863753557314454223264180100241347837952.00000000,16.63
1600000152,373917845727507114628908446528360200482695675904.00000000,17.36
1600000153,-747835691455014229257816893056720400965391351808.00000000,16.61
1600000154,1495671382910028458515633786113440801930782703616.00000000,15.31
1600000155,-2991342765820056917031267572226881603861565407232.00000000,14.07
1600000156,5982685531640113834062535144453763207723130814464.00000000,13.00
1600000157,-11965371063280227668125070288907526415446261628928.00000000,13.93
1600000158,23930742126560455336250140577815052830892523257856.00000000,12.80
1600000159,-47861484253120910672500281155630105661785046515712.00000000,12.06
1600000160,95722968506241821345000562311260211323570093031424.00000000,10.92
1600000161,-191445937012483642690001124622520422647140186062848.00000000,10.01
1600000162,382891874024967285380002249245040845294280372125696.00000000,12.77
1600000163,-765783748049934570760004498490081690588560744251392.00000000,14.17
1600000164,1531567496099869141520008996980163381177121488502784.00000000,13.22
1600000165,-3063134992199738283040017993960326762354242977005568.00000000,13.53
1600000166,6126269984399476566080035987920653524708485954011136.00000000,12.70
1600000167,-12252539968798953132160071975841307049416971908022272.00000000,11.68
1600000168,24505079937597906264320143951682614098833943816044544.00000000,10.75
1600000169,-49010159875195812528640287903365228197667887632089088.00000000,11.75
1600000170,98020319750391625057280575806730456395335775264178176.00000000,14.22
1600000171,-196040639500783250114561151613460912790671550528356352.00000000,13.61
1600000172,392081279001566500229122303226921825581343101056712704.00000000,15.69
1600000173,-784162558003133000458244606453843651162686202113425408.00000000,15.42
1600000174,1568325116006266000916489212907687302325372404226850816.00000000,14.11
1600000175,-3136650232012532001832978425815374604650744808453701632.00000000,15.58
1600000176,6273300464025064003665956851630749209301489616907403264.00000000,15.13
1600000177,-12546600928050128007331913703261498418602979233814806528.00000000,15.59
1600000178,25093201856100256014663827406522996837205958467629613056.00000000,14.73
1600000179,-50186403712200512029327654813045993674411916935259226112.00000000,14.51
1600000180,100372807424401024058655309626091987348823833870518452224.00000000,16.42
1600000181,-200745614848802048117310619252183974697647667741036904448.00000000,16.33
1600000182,401491229697604096234621238504367949395295335482073808896.00000000,16.31
1600000183,-802982459395208192469242477008735898790590670964147617792.00000000,17.03
1600000184,1605964918790416384938484954017471797581181341928295235584.00000000,16.55
1600000185,-3211929837580832769876969908034943595162362683856590471168.00000000,19.45
1600000186,6423859675161665539753939816069887190324725367713180942336.00000000,21.20
1600000187,-12847719350323331079507879632139774380649450735426361884672.00000000,20.36
1600000188,25695438700646662159015759264279548761298901470852723769344.00000000,18.98
1600000189,-51390877401293324318031518528559097522597802941705447538688.00000000,19.09
1600000190,102781754802586648636063037057118195045195605883410895077376.00000000,18.34
1600000191,-205563509605173297272126074114236390090391211766821790154752.00000000,19.56
1600000192,411127019210346594544252148228472780180782423533643580309504.00000000,21.54
1600000193,-822254038420693189088504296456945560361564847067287160619008.00000000,20.86
1600000194,1644508076841386378177008592913891120723129694134574321238016.00000000,21.12
1600000195,-3289016153682772756354017185827782241446259388269148642476032.00000000,19.65
1600000196,6578032307365545512708034371655564482892518776538297284952064.00000000,17.77
1600000197,-13156064614731091025416068743311128965785037553076594569904128.00000000,16.10
1600000198,26312129229462182050832137486622257931570075106153189139808256.00000000,14.58
1600000199,-52624258458924364101664274973244515863140150212306378279616512.00000000,15.90
1600000200,105248516917848728203328549946489031726280300424612756559233024.00000000,16.30
1600000201,-210497033835697456406657099892978063452560600849225513118466048.00000000,15.63
1600000202,420994067671394912813314199785956126905121201698451026236932096.00000000,17.42
1600000203,-841988135342789825626628399571912253810242403396902052473864192.00000000,19.59
1600000204,1683976270685579651253256799143824507620484806793804104947728384.00000000,19.40
1600000205,-3367952541371159302506513598287649015240969613587608209895456768.00000000,17.90
1600000206,6735905082742318605013027196575298030481939227175216419790913536.00000000,16.33
1600000207,-13471810165484637210026054393150596060963878454350432839581827072.00000000,16.74
1600000208,26943620330969274420052108786301192121927756908700865679163654144.00000000,17.72
1600000209,-53887240661938548840104217572602384243855513817401731358327308288.00000000,16.77
1600000210,107774481323877097680208435145204768487711027634803462716654616576.00000000,15.78
1600000211,-215548962647754195360416870290409536975422055269606925433309233152.00000000,16.42
1600000212,431097925295508390720833740580819073950844110539213850866618466304.00000000,16.07
1600000213,-862195850591016781441667481161638147901688221078427701733236932608.00000000,15.12
1600000214,1724391701182033562883334962323276295803376442156855403466473865216.00000000,13.78
1600000215,-3448783402364067125766669924646552591606752884313710806932947730432.00000000,12.74
1600000216,6897566804728134251533339849293105183213505768627421613865895460864.00000000,12.88
1600000217,-13795133609456268503066679698586210366427011537254843227731790921728.00000000,12.76
1600000218,27590267218912537006133359397172420732854023074509686455463581843456.00000000,11.76
1600000219,-55180534437825074012266718794344841465708046149019372910927163686912.00000000,13.51
1600000220,110361068875650148024533437588689682931416092298038745821854327373824.00000000,13.31
1600000221,-220722137751300296049066875177379365862832184596077491643708654747648.00000000,12.76
1600000222,441444275502600592098133750354758731725664369192154983287417309495296.00000000,15.45
1600000223,-882888551005201184196267500709517463451328738384309966574834618990592.00000000,14.01
1600000224,1765777102010402368392535001419034926902657476768619933149669237981184.00000000,13.06
1600000225,-3531554204020804736785070002838069853805314953537239866299338475962368.00000000,13.03
1600000226,7063108408041609473570140005676139707610629907074479732598676951924736.00000000,13.31
1600000227,-14126216816083218947140280011352279415221259814148959465197353903849472.00000000,14.41
1600000228,28252433632166437894280560022704558830442519628297918930394707807698944.00000000,12.98
1600000229,-56504867264332875788561120045409117660885039256595837860789415615397888.00000000,12.41
1600000230,113009734528665751577122240090818235321770078513191675721578831230795776.00000000,12.41
1600000231,-226019469057331503154244480181636470643540157026383351443157662461591552.00000000,11.24
1600000232,452038938114663006308488960363272941287080314052766702886315324923183104.00000000,10.25
1600000233,-904077876229326012616977920726545882574160628105533405772630649846366208.00000000,10.50
1600000234,1808155752458652025233955841453091765148321256211066811545261299692732416.00000000,11.13
1600000235,-3616311504917304050467911682906183530296642512422133623090522599385464832.00000000,12.17
1600000236,7232623009834608100935823365812367060593285024844267246181045198770929664.00000000,11.35
1600000237,-14465246019669216201871646731624734121186570049688534492362090397541859328.00000000,12.28
1600000238,28930492039338432403743293463249468242373140099377068984724180795083718656.00000000,13.25
1600000239,-57860984078676864807486586926498936484746280198754137969448361590167437312.00000000,12.30
1600000240,115721968157353729614973173852997872969492560397508275938896723180334874624.00000000,11.43
1600000241,-231443936314707459229946347705995745938985120795016551877793446360669749248.00000000,11.35
1600000242,462887872629414918459892695411991491877970241590033103755586892721339498496.00000000,10.36
1600000243,-925775745258829836919785390823982983755940483180066207511173785442678996992.00000000,9.85
1600000244,1851551490517659673839570781647965967511880966360132415022347570885357993984.00000000,11.96
1600000245,-3703102981035319347679141563295931935023761932720264830044695141770715987968.00000000,10.83
1600000246,7406205962070638695358283126591863870047523865440529660089390283541431975936.00000000,10.79
1600000247,-14812411924141277390716566253183727740095047730881059320178780567082863951872.00000000,10.68
1600000248,29624823848282554781433132506367455480190095461762118640357561134165727903744.00000000,9.90
1600000249,-59249647696565109562866265012734910960380190923524237280715122268331455807488.00000000,10.00
1600000250,118499295393130219125732530025469821920760381847048474561430244536662911614976.00000000,10.32
1600000251,-236998590786260438251465060050939643841520763694096949122860489073325823229952.00000000,12.53
1600000252,473997181572520876502930120101879287683041527388193898245720978146651646459904.00000000,12.94
1600000253,-947994363145041753005860240203758575366083054776387796491441956293303292919808.00000000,13.63
1600000254,1895988726290083506011720480407517150732166109552775592982883912586606585839616.00000000,16.18
1600000255,-3791977452580167012023440960815034301464332219105551185965767825173213171679232.00000000,15.63
1600000256,7583954905160334024046881921630068602928664438211102371931535650346426343358464.00000000,14.46
1600000257,-15167909810320668048093763843260137205857328876422204743863071300692852686716928.00000000,15.71
1600000258,30335819620641336096187527686520274411714657752844409487726142601385705373433856.00000000,16.83
1600000259,-60671639241282672192375055373040548823429315505688818975452285202771410746867712.00000000,15.79
1600000260,121343278482565344384750110746081097646858631011377637950904570405542821493735424.00000000,16.99
1600000261,-242686556965130688769500221492162195293717262022755275901809140811085642987470848.00000000,16.75
1600000262,485373113930261377539000442984324390587434524045510551803618281622171285974941696.00000000,15.56
1600000263,-970746227860522755078000885968648781174869048091021103607236563244342571949883392.00000000,14.40
1600000264,1941492455721045510156001771937297562349738096182042207214473126488685143899766784.00000000,13.27
1600000265,-3882984911442091020312003543874595124699476192364084414428946252977370287799533568.00000000,11.96
1600000266,7765969822884182040624007087749190249398952384728168828857892505954740575599067136.00000000,13.72
1600000267,-15531939645768364081248014175498380498797904769456337657715785011909481151198134272.00000000,18.99
1600000268,31063879291536728162496028350996760997595809538912675315431570023818962302396268544.00000000,20.79
1600000269,-62127758583073456324992056701993521995191619077825350630863140047637924604792537088.00000000,19.53
1600000270,124255517166146912649984113403987043990383238155650701261726280095275849209585074176.00000000,19.92
1600000271,-248511034332293825299968226807974087980766476311301402523452560190551698419170148352.00000000,18.68
1600000272,497022068664587650599936453615948175961532952622602805046905120381103396838340296704.00000000,20.19
1600000273,-994044137329175301199872907231896351923065905245205610093810240762206793676680593408.00000000,19.76
1600000274,1988088274658350602399745814463792703846131810490411220187620481524413587353361186816.00000000,18.00
1600000275,-3976176549316701204799491628927585407692263620980822440375240963048827174706722373632.00000000,18.13
1600000276,7952353098633402409598983257855170815384527241961644880750481926097654349413444747264.00000000,18.00
1600000277,-15904706197266804819197966515710341630769054483923289761500963852195308698826889494528.00000000,19.64
1600000278,31809412394533609638395933031420683261538108967846579523001927704390617397653778989056.00000000,20.41
1600000279,-63618824789067219276791866062841366523076217935693159046003855408781234795307557978112.00000000,19.57
1600000280,127237649578134438553583732125682733046152435871386318092007710817562469590615115956224.00000000,18.58
1600000281,-254475299156268877107167464251365466092304871742772636184015421635124939181230231912448.00000000,17.91
1600000282,508950598312537754214334928502730932184609743485545272368030843270249878362460463824896.00000000,17.99
1600000283,-1017901196625075508428669857005461864369219486971090544736061686540499756724920927649792.00000000,18.70
1600000284,2035802393250151016857339714010923728738438973942181089472123373080999513449841855299584.00000000,18.39
1600000285,-4071604786500302033714679428021847457476877947884362178944246746161999026899683710599168.00000000,17.66
1600000286,8143209573000604067429358856043694914953755895768724357888493492323998053799367421198336.00000000,17.75
1600000287,-16286419146001208134858717712087389829907511791537448715776986984647996107598734842396672.00000000,17.00
1600000288,32572838292002416269717435424174779659815023583074897431553973969295992215197469684793344.00000000,16.09
1600000289,-65145676584004832539434870848349559319630047166149794863107947938591984430394939369586688.00000000,14.53
1600000290,130291353168009665078869741696699118639260094332299589726215895877183968860789878739173376.00000000,14.40
1600000291,-260582706336019330157739483393398237278520188664599179452431791754367937721579757478346752.00000000,13.48
1600000292,521165412672038660315478966786796474557040377329198358904863583508735875443159514956693504.00000000,14.92
1600000293,-1042330825344077320630957933573592949114080754658396717809727167017471750886319029913387008.00000000,18.34
1600000294,2084661650688154641261915867147185898228161509316793435619454334034943501772638059826774016.00000000,18.64
1600000295,-4169323301376309282523831734294371796456323018633586871238908668069887003545276119653548032.00000000,17.68
1600000296,8338646602752618565047663468588743592912646037267173742477817336139774007090552239307096064.00000000,16.68
1600000297,-16677293205505237130095326937177487185825292074534347484955634672279548014181104478614192128.00000000,15.01
1600000298,33354586411010474260190653874354974371650584149068694969911269344559096028362208957228384256.00000000,14.73
1600000299,-66709172822020948520381307748709948743301168298137389939822538689118192056724417914456768512.00000000,13.76
1600000300,133418345644041897040762615497419897486602336596274779879645077378236384113448835828913537024.00000000,12.46
1600000301,-266836691288083794081525230994839794973204673192549559759290154756472768226897671657827074048.00000000,13.81
1600000302,533673382576167588163050461989679589946409346385099119518580309512945536453795343315654148096.00000000,13.01
1600000303,-1067346765152335176326100923979359179892818692770198239037160619025891072907590686631308296192.00000000,13.09
1600000304,2134693530304670352652201847958718359785637385540396478074321238051782145815181373262616592384.00000000,12.59
1600000305,-4269387060609340705304403695917436719571274771080792956148642476103564291630362746525233184768.00000000,14.33
1600000306,8538774121218681410608807391834873439142549542161585912297284952207128583260725493050466369536.00000000,13.23
1600000307,-17077548242437362821217614783669746878285099084323171824594569904414257166521450986100932739072.00000000,12.18
1600000308,34155096484874725642435229567339493756570198168646343649189139808828514333042901972201865478144.00000000,11.76
1600000309,-68310192969749451284870459134678987513140396337292687298378279617657028666085803944403730956288.00000000,11.06
1600000310,136620385939498902569740918269357975026280792674585374596756559235314057332171607888807461912576.00000000,12.58
1600000311,-273240771878997805139481836538715950052561585349170749193513118470628114664343215777614923825152.00000000,13.01
1600000312,546481543757995610278963673077431900105123170698341498387026236941256229328686431555229847650304.00000000,13.36
1600000313,-1092963087515991220557927346154863800210246341396682996774052473882512458657372863110459695300608.00000000,13.92
1600000314,2185926175031982441115854692309727600420492682793365993548104947765024917314745726220919390601216.00000000,14.26
1600000315,-4371852350063964882231709384619455200840985365586731987096209895530049834629491452441838781202432.00000000,13.56
1600000316,8743704700127929764463418769238910401681970731173463974192419791060099669258982904883677562404864.00000000,13.28
1600000317,-17487409400255859528926837538477820803363941462346927948384839582120199338517965809767355124809728.00000000,12.11
1600000318,34974818800511719057853675076955641606727882924693855896769679164240398677035931619534710249619456.00000000,14.45
1600000319,-69949637601023438115707350153911283213455765849387711793539358328480797354071863239069420499238912.00000000,16.03
1600000320,139899275202046876231414700307822566426911531698775423587078716656961594708143726478138840998477824.00000000,15.11
1600000321,-279798550404093752462829400615645132853823063397550847174157433313923189416287452956277681996955648.00000000,14.58
1600000322,559597100808187504925658801231290265707646126795101694348314866627846378832574905912555363993911296.00000000,13.83
1600000323,-1119194201616375009851317602462580531415292253590203388696629733255692757665149811825110727987822592.00000000,13.97
1600000324,2238388403232750019702635204925161062830584507180406777393259466511385515330299623650221455975645184.00000000,14.21
1600000325,-4476776806465500039405270409850322125661169014360813554786518933022771030660599247300442911951290368.00000000,16.29
1600000326,8953553612931000078810540819700644251322338028721627109573037866045542061321198494600885823902580736.00000000,17.98
1600000327,-17907107225862000157621081639401288502644676057443254219146075732091084122642396989201771647805161472.00000000,17.52
1600000328,35814214451724000315242163278802577005289352114886508438292151464182168245284793978403543295610322944.00000000,15.87
1600000329,-71628428903448000630484326557605154010578704229773016876584302928364336490569587956807086591220645888.00000000,15.61
1600000330,143256857806896001260968653115210308021157408459546033753168605856728672981139175913614173182441291776.00000000,18.07
1600000331,-286513715613792002521937306230420616042314816919092067506337211713457345962278351827228346364882583552.00000000,18.82
1600000332,573027431227584005043874612460841232084629633838184135012674423426914691924556703654456692729765167104.00000000,20.12
1600000333,-1146054862455168010087749224921682464169259267676368270025348846853829383849113407308913385459530334208.00000000,19.57
1600000334,2292109724910336020175498449843364928338518535352736540050697693707658767698226814617826770919060668416.00000000,19.82
1600000335,-4584219449820672040350996899686729856677037070705473080101395387415317535396453629235653541838121336832.00000000,19.82
1600000336,9168438899641344080701993799373459713354074141410946160202790774830635070792907258471307083676242673664.00000000,20.23
1600000337,-18336877799282688161403987598746919426708148282821892320405581549661270141585814516942614167352485347328.00000000,20.37
1600000338,36673755598565376322807975197493838853416296565643784640811163099322540283171629033885228334704970694656.00000000,20.35
1600000339,-73347511197130752645615950394987677706832593131287569281622326198645080566343258067770456669409941389312.00000000,22.37
1600000340,146695022394261505291231900789975355413665186262575138563244652397290161132686516135540913338819882778624.00000000,21.47
1600000341,-293390044788523010582463801579950710827330372525150277126489304794580322265373032271081826677639765557248.00000000,20.17
1600000342,586780089577046021164927603159901421654660745050300554252978609589160644530746064542163653355279531114496.00000000,19.62
1600000343,-1173560179154092042329855206319802843309321490100601108505957219178321289061492129084327306710559062228992.00000000,18.06
1600000344,2347120358308184084659710412639605686618642980201202217011914438356642578122984258168654613421118124457984.00000000,18.93
1600000345,-4694240716616368169319420825279211373237285960402404434023828876713285156245968516337309226842236248915968.00000000,19.46
1600000346,9388481433232736338638841650558422746474571920804808868047657753426570312491937032674618453684472497831936.00000000,18.16
1600000347,-18776962866465472677277683301116845492949143841609617736095315506853140624983874065349236907368944995663872.00000000,17.16
1600000348,37553925732930945354555366602233690985898287683219235472190631013706281249967748130698473814737889991327744.00000000,15.95
1600000349,-75107851465861890709110733204467381971796575366438470944381262027412562499935496261396947629475779982655488.00000000,16.47
1600000350,150215702931723781418221466408934763943593150732876941888762524054825124999870992522793895258951559965310976.00000000,16.41
1600000351,-300431405863447562836442932817869527887186301465753883777525048109650249999741985045587790517903119930621952.00000000,15.27
1600000352,600862811726895125672885865635739055774372602931507767555050096219300499999483970091175581035806239861243904.00000000,16.74
1600000353,-1201725623453790251345771731271478111548745205863015535110100192438600999998967940182351162071612479722487808.00000000,15.08
1600000354,2403451246907580502691543462542956223097490411726031070220200384877201999997935880364702324143224959444975616.00000000,13.65
1600000355,-4806902493815161005383086925085912446194980823452062140440400769754403999995871760729404648286449918889951232.00000000,12.75
1600000356,9613804987630322010766173850171824892389961646904124280880801539508807999991743521458809296572899837779902464.00000000,11.82
1600000357,-19227609975260644021532347700343649784779923293808248561761603079017615999983487042917618593145799675559804928.00000000,12.10
1600000358,38455219950521288043064695400687299569559846587616497123523206158035231999966974085835237186291599351119609856.00000000,11.56
1600000359,-76910439901042576086129390801374599139119693175232994247046412316070463999933948171670474372583198702239219712.00000000,10.44
1600000360,153820879802085152172258781602749198278239386350465988494092824632140927999867896343340948745166397404478439424.00000000,10.53
1600000361,-307641759604170304344517563205498396556478772700931976988185649264281855999735792686681897490332794808956878848.00000000,13.08
1600000362,615283519208340608689035126410996793112957545401863953976371298528563711999471585373363794980665589617913757696.00000000,12.19
1600000363,-1230567038416681217378070252821993586225915090803727907952742597057127423998943170746727589961331179235827515392.00000000,13.54
1600000364,2461134076833362434756140505643987172451830181607455815905485194114254847997886341493455179922662358471655030784.00000000,13.75
1600000365,-4922268153666724869512281011287974344903660363214911631810970388228509695995772682986910359845324716943310061568.00000000,14.09
1600000366,9844536307333449739024562022575948689807320726429823263621940776457019391991545365973820719690649433886620123136.00000000,14.35
1600000367,-19689072614666899478049124045151897379614641452859646527243881552914038783983090731947641439381298867773240246272.00000000,13.70
1600000368,39378145229333798956098248090303794759229282905719293054487763105828077567966181463895282878762597735546480492544.00000000,13.79
1600000369,-78756290458667597912196496180607589518458565811438586108975526211656155135932362927790565757525195471092960985088.00000000,14.85
1600000370,157512580917335195824392992361215179036917131622877172217951052423312310271864725855581131515050390942185921970176.00000000,15.25
1600000371,-315025161834670391648785984722430358073834263245754344435902104846624620543729451711162263030100781884371843940352.00000000,14.73
1600000372,630050323669340783297571969444860716147668526491508688871804209693249241087458903422324526060201563768743687880704.00000000,14.05
1600000373,-1260100647338681566595143938889721432295337052983017377743608419386498482174917806844649052120403127537487375761408.00000000,13.19
1600000374,2520201294677363133190287877779442864590674105966034755487216838772996964349835613689298104240806255074974751522816.00000000,12.53
1600000375,-5040402589354726266380575755558885729181348211932069510974433677545993928699671227378596208481612510149949503045632.00000000,11.72
1600000376,10080805178709452532761151511117771458362696423864139021948867355091987857399342454757192416963225020299899006091264.00000000,12.34
1600000377,-20161610357418905065522303022235542916725392847728278043897734710183975714798684909514384833926450040599798012182528.00000000,11.21
1600000378,40323220714837810131044606044471085833450785695456556087795469420367951429597369819028769667852900081199596024365056.00000000,10.68
1600000379,-80646441429675620262089212088942171666901571390913112175590938840735902859194739638057539335705800162399192048730112.00000000,10.63
1600000380,161292882859351240524178424177884343333803142781826224351181877681471805718389479276115078671411600324798384097460224.00000000,10.80
1600000381,-322585765718702481048356848355768686667606285563652448702363755362943611436778958552230157342823200649596768194920448.00000000,10.35
1600000382,645171531437404962096713696711537373335212571127304897404727510725887222873557917104460314685646401299193536389840896.00000000,9.59
1600000383,-1290343062874809924193427393423074746670425142254609794809455021451774445747115834208920629371292802598387072779681792.00000000,9.70
1600000384,2580686125749619848386854786846149493340850284509219589618910042903548891494231668417841258742585605196774145559363584.00000000,9.22
1600000385,-5161372251499239696773709573692298986681700569018439179237820085807097782988463336835682517485171210393548291118727168.00000000,8.88
1600000386,10322744502998479393547419147384597973363401138036878358475640171614195565976926673671365034970342420787096582237454336.00000000,8.69
1600000387,-20645489005996958787094838294769195946726802276073756716951280343228391131953853347342730069940684841574193164474908672.00000000,9.95
1600000388,41290978011993917574189676589538391893453604552147513433902560686456782263907706694685460139881369683148386328949817344.00000000,13.04
1600000389,-82581956023987835148379353179076783786907209104295026867805121372913564527815413389370920279762739366296772657899634688.00000000,12.95
1600000390,165163912047975670296758706358153567573814418208590053735610242745827129055630826778741840559525478732593545315799269376.00000000,14.20
1600000391,-330327824095951340593517412716307135147628836417180107471220485491654258111261653557483681119050957465187090631598538752.00000000,12.81
1600000392,660655648191902681187034825432614270295257672834360214942440970983308516222523307114967362238101914930374181263197077504.00000000,12.63
1600000393,-1321311296383805362374069650865228540590515345668720429884881941966617032445046614229934724476203829860748362526394155008.00000000,11.75
1600000394,2642622592767610724748139301730457081181030691337440859769763883933234064890093228459869448952407659721496725052788310016.00000000,11.37
