exit_idx,cum_equity
127,1202.2606129256615
128,1206.5893473403014
128,1210.9097250588745
129,1215.2051293611999
129,1219.492273297962
130,1223.754731327494
130,1228.0090238460039
131,1232.238913566739
131,1236.4607311832065
132,1240.658424795674
132,1244.848138290375
133,1249.0140023411382
133,1253.1719768672892
134,1257.3063723559592
134,1261.432967546121
135,1265.5362500299466
135,1269.631820100022
136,1273.7043397961222
136,1277.769233647009
137,1281.8113355323082
137,1285.845896849272
138,1289.857920758198
138,1293.862488108022
139,1297.8447688280248
139,1301.8196757539954
140,1305.7725431189463
140,1309.7181182337297
141,1313.6418972152499
141,1317.5584642917163
142,1321.4534750884932
142,1325.3413531485382
143,1329.207911273679
143,1333.0674146750962
144,1336.9058310415687
144,1340.7372695630215
145,1344.5478505672318
145,1348.3515294913739
146,1352.1345770949267
146,1355.9107972897182
147,1359.6666090994088
147,1363.4156670976718
148,1367.1445364437495
148,1370.86672452101
149,1374.5689405337605
149,1378.2645467844175
150,1381.9403944691048
150,1385.6097028809697
151,1389.2594631911777
151,1392.9027537184234
152,1396.5267036278378
152,1400.1442522623981
153,1403.7426648350674
153,1407.3347436765246
154,1410.9078881356365
154,1414.474765459634
155,1418.022907254845
155,1421.5648475800608
156,1425.0882484534134
156,1428.6055126071321
157,1432.1044306575945
157,1435.5972758399082
158,1439.0719655865705
158,1442.540645433245
159,1445.991357877203
159,1449.4361225212397
160,1452.8631052061996
160,1456.2842013381266
161,1459.6876984097605
161,1463.085369336681
162,1466.4656216007627
162,1469.8401073041914
163,1473.1973522835426
163,1476.5488894760601
164,1479.8833614663354
164,1483.2121836470876
165,1486.5241137714245
165,1489.8304512804948
166,1493.1200675430573
166,1496.4041476147374
167,1499.6716749531774
167,1502.9337217681639
168,1506.179382105028
168,1509.4196168415695
169,1512.6436291346733
169,1515.8622700186916
170,1519.064850310489
170,1522.2621126647007
171,1525.443474130667
171,1528.6195704227257
172,1531.779923418782
172,1534.9350633084664
173,1538.0746154174642
173,1541.209005802932
174,1544.3279618802221
174,1547.4418069433534
175,1550.5403691614567
175,1553.633870412305
176,1556.71223830471
176,1559.7855946250843
177,1562.8439651291876
177,1565.8973728153835
178,1568.9359403145954
178,1571.9695931192941
179,1574.9885494843259
179,1578.002638657681
180,1581.002173287034
180,1583.9968876169653
181,1586.9771874766402
181,1589.9527133283493
182,1592.9139629907902
182,1595.8704843455187
183,1598.812866027813
183,1601.750564520858
184,1604.6742581222059
184,1607.5933130802105
185,1610.4984962186809
185,1613.3990846962147
186,1616.2859327448043
186,1619.168229560251
187,1622.036915682261
187,1624.9010934530272
188,1627.751788636773
188,1630.598017813834
189,1633.4308909067017
189,1636.2593398084982
190,1639.0745575503638
190,1641.8853923960635
191,1644.683119452088
191,1647.476504394227
192,1650.2569033870402
192,1653.033000543557
193,1655.796232084843
193,1658.5552015705173
194,1661.301424292018
194,1664.0434242493297
195,1666.7727948332738
195,1669.4979814626918
196,1672.2106546716643
196,1674.9191822613789
197,1677.615310967645
197,1680.3073319227556
198,1682.9870671370463
198,1685.6627320082164
199,1688.3262229079903
199,1690.9856804195797
200,1693.6330743767717
200,1696.2764714544587
201,1698.9079140627248
201,1701.5353958606283
202,1704.1510309620999
202,1706.7627408894114
203,1709.3627106009665
203,1711.9587903481035
204,1714.5432350871677
204,1717.123824651458
205,1719.692883161342
205,1722.2581208722488
206,1724.811930247035
206,1727.361952790931
207,1729.900648499917
207,1732.4355909444193
208,1734.959306856128
208,1737.4793026740012
209,1739.9881710797654
209,1742.4933521724026
210,1744.9875038095342
210,1747.4780005300233
211,1749.957564604576
211,1752.4335057803617
212,1754.8986099894928
212,1757.360122944641
213,1759.8108934985846
213,1762.2581040756584
214,1764.6946657193128
214,1767.1276983008665
215,1769.5501743350094
215,1771.9691518647105
216,1774.377664166844
216,1776.782708170229
217,1779.1773772150664
217,1781.5686078199374
218,1783.9495526995356
218,1786.327088656007
219,1788.6944270995546
219,1791.0583857997544
220,1793.4122341930185
220,1795.7627316904543
221,1798.103205094898
221,1800.44035612349
222,1802.7675682950612
222,1805.0914862878524
223,1807.4055496954566
223,1809.7163468030064
224,1812.017372646664
224,1814.315159755129
225,1816.6032579838275
225,1818.8881447327374
226,1821.1634240619828
226,1823.435518861718
227,1825.6980867907905
227,1827.9574968397653
228,1830.207459668687
228,1832.4542909702468
229,1834.6917538164655
229,1836.9261111954993
230,1839.151178010295
230,1841.373165129575
231,1843.5859387141936
231,1845.7956580904402
232,1847.9962401119594
232,1850.1937931316427
233,1852.382284138577
233,1854.5677710734567
234,1856.7442705111046
234,1858.9177905335137
235,1861.082396759053
235,1863.244047956931
236,1865.396858254267
236,1867.5467376459476
237,1869.6878482403188
237,1871.826051789075
238,1873.9555578614202
238,1876.0821804897737
239,1878.2001761908662
239,1880.3153117946638
240,1882.4218902590171
240,1884.5256317212795
241,1886.6208850808273
241,1888.7133242853738
242,1890.7973436829297
242,1892.8785715277843
243,1894.951447130286
243,1897.0215535408674
244,1899.0833745524076
244,1901.1424484945085
245,1903.193303169158
245,1905.2414326617165
246,1907.2814083161431
246,1909.3186804438108
247,1911.3478634696967
247,1913.3743643952068
248,1915.3928402714698
248,1917.4086552478109
249,1919.416508552632
249,1921.4217219350264
250,1923.419036357688
250,1925.4137316153838
251,1927.4005899679203
251,1929.3848496957967
252,1931.3613339244644
252,1933.3352398544557
253,1935.3014310510216
253,1937.2650640633617
254,1939.2210424762168
254,1941.1744826105094
255,1943.120327655608
255,1945.0636541217232
256,1946.9994443933535
256,1948.9327355821565
257,1950.858548863544
257,1952.7818823574569
258,1954.6977956312032
258,1956.6112482146045
259,1958.5173376729663
259,1960.4209853424288
260,1962.3173263974381
260,1964.2112443718115
261,1966.0979116652413
261,1967.9821743955783
262,1969.8592418087555
262,1971.7339229880884
263,1973.601463651557
263,1975.4666362245227
264,1977.3247225275597
264,1979.180458699881
265,1981.029162299869
265,1982.8755335476899
266,1984.7149253793466
266,1986.552002458427
267,1988.3821527428956
267,1990.210005697669
268,1992.0309839514723
268,1993.849682123964
269,1995.6615571678235
269,1997.4711692064377
270,1999.2740091739604
270,2001.074603042134
271,2002.8684753883692
271,2004.660118373097
272,2006.4450898829668
272,2008.2278486031998
273,2010.003985399802
273,2011.7779258147204
274,2013.5452933675106
274,2015.310480784674
275,2017.0691439175243
275,2018.825643000902
276,2020.5756659000426
276,2022.323540677925
277,2024.0649868997682
277,2025.8043007725619
278,2027.53723325141
278,2029.2680489993181
279,2030.9925300549605
279,2032.714909845551
280,2034.431001190748
280,2036.1450065864105
281,2037.85276933427
281,2039.5584612995654
282,2041.2579559708106
282,2042.9553948797125
283,2044.646681409845
283,2046.3359270528765
284,2048.019064799236
284,2049.7001763905037
285,2051.375224139224
285,2053.0482603233495
286,2054.7152762962164
286,2056.380295155169
287,2058.0393370163783
287,2059.696396076208
288,2061.3475209390276
288,2062.9966771765053
289,2064.6399416098407
289,2066.2812514589973
290,2067.916711493864
290,2069.550230852442
291,2071.1779419883464
291,2072.8037262241573
292,2074.423743435386
292,2076.0418473925765
293,2077.6542251343967
293,2079.2647031396286
294,2080.8694953544014
294,2082.4724012229417
295,2084.069661346148
295,2085.6650483878752
296,2087.254829354059
296,2088.842750379383
297,2090.4251046280083
297,2092.005611953709
298,2093.580591434937
298,2095.1537368899208
299,2096.7213930703056
299,2098.28722800128
300,2099.8476118693843
300,2101.406187146455
301,2102.959349218389
301,2104.51071524058
302,2106.0567055654624
302,2107.6009122661562
303,2109.1397804314997
303,2110.676877283807
304,2112.20867242083
304,2113.7387084428797
305,2115.2634792317454
305,2116.7865029919067
306,2118.304297666887
306,2119.8203572889174
307,2121.33122364349
307,2122.840366811613
308,2124.344352203486
308,2125.846626167399
309,2127.343777523468
309,2128.839229103283
310,2130.329592924521
310,2131.8182685156366
311,2133.301890881917
311,2134.7838364598256
312,2136.2607630346793
312,2137.736024159708
313,2139.2063001950164
313,2140.6749220170045
314,2142.138592357629
314,2143.6006196205417
315,2145.0577287088927
315,2146.513205755374
316,2147.963797635916
316,2149.4127684117793
317,2150.8568867354757
317,2152.2993947941336
318,2153.737082822834
318,2155.1731713296717
319,2156.604471940439
319,2158.034183677125
320,2159.459139366506
320,2160.8825167352493
321,2162.3011696234876
321,2163.718254651237
322,2165.1306464864297
322,2166.5414808290175
323,2167.9476529912176
323,2169.3522779374466
324,2170.7522714427128
324,2172.150727918393
325,2173.544583422782
325,2174.9369119947114
326,2176.3246697982227
326,2177.7109106781168
327,2179.0926107285813
327,2180.4728037769514
328,2181.848485673873
328,2183.2226704038517
329,2184.5923734021944
329,2185.9605889833156
330,2187.3243519972457
330,2188.6866372591694
331,2190.0444988657473
331,2191.4008923019414
332,2192.752890744763
332,2194.1034305161347
333,2195.4496037089307
333,2196.79432764741
334,2198.1347131775933
334,2199.473658789673
335,2200.8082939218457
335,2202.141498392074
336,2203.4704200714837
336,2204.7979202659126
337,2206.1211651218687
337,2207.4429975914563
338,2208.760601940702
338,2210.076802924675
339,2211.3888027747134
339,2212.6994082038827
340,2214.0058392562632
340,2215.3108847562994
341,2216.611782409862
341,2217.9113033045287
342,2219.206702658605
342,2220.500733972952
343,2221.790669830529
343,2223.079246294043
344,2224.363753164884
344,2225.6469092146017
345,2226.9260213183284
345,2228.2037911019083
346,2229.477542371046
346,2230.749959749804
347,2232.0183838327857
347,2233.2854823846897
348,2234.548612648825
348,2235.8104256714537
349,2237.0682952058587
349,2238.324855719324
350,2239.577497337816
350,2240.828838087648
351,2242.076284331603
351,2243.322437791597
352,2244.5647209327726
352,2245.8057193078057
353,2247.0428713511283
353,2248.278746579936
354,2249.510799266254
354,2250.741583024176
355,2251.968567832978
355,2253.1942915346685
356,2254.4162396867696
356,2255.636934488874
357,2256.853876949068
357,2258.069573752866
358,2259.2815412325444
358,2260.492270686564
359,2261.6992936463053
359,2262.905086148901
360,2264.1071948010244
360,2265.308080502926
361,2266.505304814018
361,2267.7013136208466
362,2268.8936833142543
362,2270.0848448890106
363,2271.2723894473056
363,2272.4587332128244
364,2273.641481880237
364,2274.8230370216143
365,2276.001018806436
365,2277.177814273427
366,2278.351057950389
366,2279.5231224597737
367,2280.691656572391
367,2281.8590186103165
368,2283.022871473207
368,2284.1855592974975
369,2285.3447589986727
369,2286.5028006411135
370,2287.6573750442417
370,2288.8107983128352
371,2289.9607750594773
371,2291.1096075406726
372,2292.255014052492
372,2293.399283113388
373,2294.5401465943323
373,2295.679879384854
374,2296.8162268233136
374,2297.951450278362
375,2299.0833084493006
375,2300.214049290878
376,2301.3414447579394
376,2302.4677294972507
377,2303.590688614839
377,2304.7125435543658
378,2305.831092469704
378,2306.948543705254
379,2308.062708360414
379,2309.175781783151
380,2310.2855879170647
380,2311.3943092155073
381,2312.4997823659505
381,2313.6041770279544
382,2314.705342533509
382,2315.805435848221
383,2316.902318850213
383,2317.998135910006
384,2319.0907613544227
384,2320.1823270568057
385,2321.27071969619
385,2322.358058745696
386,2323.4422431410176
386,2324.5253800510704
387,2325.605380573577
387,2326.684339668337
388,2327.7601805013815
388,2328.8349859175682
389,2329.9066910584183
389,2330.977366747114
390,2332.0449600087386
390,2333.1115297371693
391,2334.1750347500047
391,2335.237522103301
392,2336.296962316997
392,2337.355390699937
393,2338.4107893850824
393,2339.4651820238105
394,2340.5165622736413
394,2341.566942217371
395,2342.614326949455
395,2343.660717072152
396,2344.704129030058
396,2345.7465520320998
397,2346.786013787046
397,2347.82449219687
398,2348.8600261493534
398,2349.8945823250783
399,2350.926210706487
399,2351.9568668375227
400,2352.9846117117277
400,2354.011389820363
401,2355.0352730852956
401,2356.058195028269
402,2357.0782384174763
402,2358.0973258875288
403,2359.1135509717155
403,2360.128825499127
404,2361.1412536876774
404,2362.152736641784
405,2363.161389184267
405,2364.169101774965
406,2365.1739997626237
406,2366.1779630418505
407,2367.179127409075
407,2368.1793622722807
408,2369.1768137980625
408,2370.1733409856593
409,2371.1671002950316
409,2372.159940393831
410,2373.1500279592933
410,2374.1392014039257
411,2375.1256375468497
411,2376.111164621167
412,2377.093969513191
412,2378.0758703516562
413,2379.0550640160604
413,2380.0333586051206
414,2381.0089609181905
414,2381.9836690976344
415,2382.955699790006
415,2383.926841254308
416,2384.8953199123002
416,2385.8629142119485
417,2386.827860278882
417,2387.791926821691
418,2388.7533595991895
418,2389.713917651601
419,2390.6718563008803
419,2391.6289249892484
420,2392.5833885323923
420,2393.536986844254
421,2394.487994165474
421,2395.4381409508073
422,2396.38571079769
422,2397.332424770157
423,2398.2765757548987
423,2399.2198754930773
424,2400.160626093703
424,2401.100530042302
425,2402.0378986038736
425,2402.9744250749386
426,2403.908429810748
426,2404.8415969848506
427,2405.772255977602
427,2406.702081905019
428,2407.6294131079976
428,2408.555915709876
429,2409.479936948103
429,2410.403134017613
430,2411.3238629889893
430,2412.243772192465
431,2413.1612264689043
431,2414.0778653469724
432,2414.9920623755197
432,2415.9054483442155
433,2416.8164054481535
433,2417.726555800026
434,2418.6342901799726
434,2419.541222085176
435,2420.445750820167
435,2421.3494813275443
436,2422.250821376107
436,2423.151367414257
437,2424.0495356154715
437,2424.946913993809
438,2425.8419270683576
438,2426.7361544781616
439,2427.628029029367
439,2428.519122044814
440,2429.4078745596707
440,2430.295849638863
441,2431.181496489051
441,2432.06636997503
442,2432.948927417923
442,2433.830715539673
443,2434.7101997193354
443,2435.588918592777
444,2436.465345540948
444,2437.3410111699236
445,2438.2143968069927
445,2439.087025084236
446,2439.9573852202097
446,2440.8269919283107
447,2441.694342263767
447,2442.5609430761233
448,2443.425299203157
448,2444.288909684919
449,2445.1502870880768
449,2446.0109226970785
450,2446.869336754286
450,2447.7270128419696
451,2448.582478825447
451,2449.4372106377764
452,2450.2897437149454
452,2451.1415463933113
453,2451.991161627693
453,2452.8400502098084
454,2453.6867625619116
454,2454.532751982697
455,2455.3765763108972
455,2456.2196814033587
456,2457.0606324647683
456,2457.9008679608646
457,2458.7389604121954
457,2459.5763409436972
458,2460.4115893421117
458,2461.2461294414534
459,2462.0785482454094
459,2462.9102623465296
460,2463.739865916615
460,2464.56876835579
461,2465.395570955551
461,2466.2216759722196
462,2467.0456917689785
462,2467.869013506559
463,2468.6902565722235
463,2469.510809078921
464,2470.329293390788
464,2471.1470906203954
465,2471.962830061944
465,2472.7778858746333
466,2473.5908942363103
466,2474.4032223994177
467,2475.213513379417
467,2476.023127568217
468,2476.83071477325
468,2477.6376285717265
469,2478.4425255177825
469,2479.246752419387
470,2480.0489725324915
470,2480.850525940898
471,2481.6500825578573
471,2482.4489757877072
472,2483.2458821568507
472,2484.0421284344907
473,2484.8363977164013
473,2485.630010180615
474,2486.4216554488567
474,2487.2126471515876
475,2488.0016813934226
475,2488.790065300491
476,2489.5765014175904
476,2490.362290409402
477,2491.146141218551
477,2491.9293480908004
478,2492.710626324595
478,2493.4912637889606
479,2494.2699820964976
479,2495.0480627813295
480,2495.82423372889
480,2496.599770179893
481,2497.37340625162
481,2498.1464109325284
482,2498.917524531096
482,2499.6880098243414
483,2500.4566132716195
483,2501.2245914789937
484,2501.990697016704
484,2502.7561803600142
485,2503.519800150382
485,2504.2828007720996
486,2505.043946898497
486,2505.8044768624018
487,2506.563161329987
487,2507.321232621802
488,2508.0774673581514
488,2508.8330918861748
489,2509.586888741907
489,2510.340078337635
490,2511.0914490870327
490,2511.842215505779
491,2512.591171847402
491,2513.33952676891
492,2514.0860803262035
492,2514.832035355252
493,2515.5761976771473
493,2516.319764344152
494,2517.0615469056647
494,2517.8027366672727
495,2518.5421508700915
495,2519.28097510977
496,2520.0180322828433
496,2520.7545023114644
497,2521.4892137115776
497,2522.223340767994
498,2522.9557175803457
498,2523.6875128319653
499,2524.4175661707336
499,2525.1470407140855
