exit_idx,cum_equity
162,65691.82887620706
163,67360.01195378667
163,69024.55120120115
164,70764.89857100668
164,72501.46107040999
165,74316.95552699117
165,76128.51883956364
166,78022.27084414627
166,79911.9399903939
167,81887.19317766072
167,83858.2061359456
168,85918.34306174642
168,87974.07650740829
169,90122.62464802439
169,92266.59994370428
170,94507.23795776466
170,96743.12740601378
171,99079.69167065514
171,101411.32504040569
172,103847.816473784
172,106279.1878127739
173,108819.77899557492
173,111355.0537413576
174,114004.09635051708
174,116647.61875324951
175,119409.65132168263
175,122165.95219247365
176,125045.70820922822
176,127919.51300844301
177,130921.92937433417
177,133918.16665489288
178,137048.392509348
178,140172.20273072744
179,143435.60866627228
179,146692.35339562042
180,150094.5410771705
180,153489.81259467558
181,157036.62480156295
181,160576.25612798508
182,164273.78723745138
182,167963.86260252295
183,171818.4695342463
183,175665.3353054843
184,179683.64894758147
184,183693.92503992724
185,187882.86217778627
185,192063.45396540067
186,196430.22973565373
186,200788.34048814938
187,205340.48138109292
187,209883.62524748134
188,214628.98268229322
188,219364.9982469659
189,224311.7627451583
189,229248.82718130856
190,234405.54316499401
190,239552.1870120238
191,244927.76825476103
191,250292.89084740475
192,255896.63660663448
192,261489.52218477393
193,267331.13404615375
193,273161.46857559535
194,279251.06804090046
194,285328.9567767428
195,291677.1036284187
195,298013.0894540553
196,304630.800930991
196,311235.8835072739
197,318134.65432791406
197,325020.3100885532
198,332212.1333590874
198,339390.33638997644
199,346887.72543703654
199,354370.96927888884
200,362186.98044795415
200,369988.30086339754
201,378136.55732595705
201,386269.5560740846
202,394764.2726885376
202,403243.1423518407
203,412099.1516251366
203,420938.7015357643
204,430171.48073489434
204,439387.1640492922
205,449012.8635139505
205,458620.8054871343
206,468656.2781971736
206,478673.3057101988
207,489136.13816391496
207,499579.81056050793
208,510488.3550223071
208,521376.99631314276
209,532750.4044917782
209,544103.1369875175
210,555961.3952088357
210,567798.1746457848
211,580162.1405867961
211,592503.7928119256
212,605395.2338660227
212,618263.4931510849
213,631705.1264973753
213,645122.6755549995
214,659138.2100080029
214,673128.7217859302
215,687742.901505326
215,702331.082838374
216,717569.7329820744
216,732781.3701850089
217,748671.444592584
217,764533.4510808231
218,781103.0820782286
218,797643.5481072204
219,814922.0985278755
219,832170.3431460897
220,850188.4606676425
220,868175.085982393
221,886964.7598829881
221,905721.7077427824
222,925316.328185329
222,944876.939387117
223,965311.3593449527
223,985710.4354795376
224,1007021.0354220015
224,1028294.9034759876
225,1050519.6589377634
225,1072706.2387757627
226,1095884.7909394496
226,1119023.6657958515
227,1143197.3952230653
227,1167329.8853385171
228,1192541.988990936
228,1217711.2285347886
229,1244006.8002329497
229,1270257.8176593026
230,1297683.932133635
230,1325063.7341252903
231,1353669.5348208542
231,1382227.1939824666
232,1412063.9847861687
232,1441850.7312551676
233,1472972.0723218578
233,1504041.3894733477
234,1536503.1973351806
234,1568910.9217649929
235,1602771.5739167824
235,1636575.9998951904
236,1671896.444057206
236,1707158.432654523
237,1744002.3009232979
237,1780785.394017694
238,1819219.1221249488
238,1857589.661512338
239,1897682.613422091
239,1937709.8652579077
240,1979534.4633422669
240,2021290.7481553531
241,2064922.6092003789
241,2108483.4377300926
242,2154001.5150345154
242,2199445.7301535504
243,2246932.461995036
243,2294342.3869923432
244,2343883.8517484576
244,2393345.445259098
245,2445031.5234831395
245,2496634.5413649054
246,2550559.085130391
246,2604397.249600636
247,2660658.259442464
247,2716829.435802802
248,2775529.2455979967
248,2834135.6268893983
249,2895381.097035904
249,2956529.396982267
250,3020432.116250541
250,3084233.7708650664
251,3150910.267314223
251,3217481.6455599293
252,3287053.6069279904
252,3356516.230841469
253,3429110.7348378734
253,3501591.5095439744
254,3577341.2644919567
254,3652972.7185565275
255,3732016.314853315
255,3810936.851441433
256,3893419.0243254784
256,3975773.1836538687
257,4061845.0877905837
257,4147783.8213851303
258,4237603.317805834
258,4327284.275098327
259,4421016.23105145
259,4514604.058874005
260,4612420.6611730205
260,4710087.316734019
261,4812168.399213156
261,4914093.477165096
262,5020626.862881719
262,5126997.937119196
263,5238179.795970789
263,5349192.776825816
264,5465227.999279951
264,5581087.50681226
265,5702190.094479693
265,5823109.848591394
266,5949503.322405733
266,6075706.550542946
267,6207624.377345064
267,6339344.240583873
268,6477030.278945646
268,6614510.317296069
269,6758219.283456039
269,6901713.881255677
270,7051711.836079007
270,7201486.708387809
271,7358051.566304506
271,7514384.267253597
272,7677806.328172467
272,7840986.782263481
273,8011569.287504781
273,8181900.344901559
274,8359960.058238889
274,8537758.07514095
275,8723625.890092675
275,8909221.335329564
276,9103242.909892099
276,9296980.99892972
277,9499517.418999434
277,9701758.776603805
278,9913187.249391217
278,10124308.602251986
279,10345023.181051442
279,10565418.081726948
280,10795830.423467234
280,11025910.007075088
281,11266450.164141541
281,11506643.939283773
282,11757761.187170556
282,12008517.86265037
283,12270681.565072777
283,12532469.914031131
284,12806170.427202318
284,13079480.190376963
285,13365229.808231361
285,13650572.638118798
286,13948906.58034599
286,14246817.028128209
287,14558294.472966261
287,14869331.02014928
288,15194536.183975652
288,15519282.320775907
289,15858825.586627318
289,16197890.939235136
290,16552410.036485247
290,16906431.545431994
291,17276592.78295782
291,17646235.934915278
292,18032735.490189835
292,18418695.60563691
293,18822260.872297313
293,19225264.451600634
294,19646655.448157433
294,20067461.578729067
295,20507472.42120481
295,20946874.248522196
296,21406334.68993481
296,21865160.95533567
297,22344937.995075896
297,22824054.64337424
298,23325054.20966601
298,23825366.06977499
299,24348534.778553754
299,24870987.320447087
300,25417314.31414401
300,25962895.485640388
301,26533414.355520215
301,27103156.502534892
302,27698947.298402485
302,28293929.17247731
303,28916120.50374284
303,29537469.360840775
304,30187240.593116604
304,30836134.38784959
305,31514717.939443164
305,32192387.61909351
306,32901071.361961
306,33608803.264856406
307,34348933.03479119
307,35088071.39780291
308,35861053.61885211
308,36633003.199004605
309,37440307.627336144
309,38246536.44274554
310,39089699.03542797
310,39931741.231026255
311,40812367.14543433
311,41691825.98918682
312,42611592.719008274
312,43530143.734593935
313,44490804.38868738
313,45450198.63088581
314,46453585.36152678
314,47455652.840842694
315,48503680.42819523
315,49550333.691551216
316,50645003.29151668
316,51738241.16615894
317,52881644.229082346
317,54023555.73717269
318,55217878.10523094
318,56410646.55694174
319,57658172.7483976
319,58904080.02168587
320,60207197.71056825
320,61508628.7261811
321,62869833.42634557
321,64229280.82700261
322,65651180.789938316
322,67071249.833047986
323,68556571.16922775
323,70039984.84292538
324,71591576.87694682
324,73141181.24969232
325,74762022.11992943
325,76380791.93437392
326,78073994.4483518
326,79765038.97067536
327,81533856.72789723
327,83300425.86433585
328,85148259.65883137
328,86993750.35165052
329,88924154.8670797
329,90852117.78281671
330,92868808.59355451
330,94882955.11694235
331,96989816.00918776
331,99094025.55679086
332,101295116.18439129
332,103493443.85263047
333,105793007.74298911
333,108089692.30590895
334,110492165.23205124
334,112891637.5048911
335,115401656.24050723
335,117908547.82587712
336,120530959.30093299
336,123150111.73517053
337,125889982.61049072
337,128626456.92858556
338,131489083.60866041
338,134348170.34698057
339,137339089.45113772
339,140326319.10807952
340,143451318.42108902
340,146572472.39670026
341,149837602.3208548
341,153098724.35745257
342,156510309.88918102
342,159917718.03600103
343,163482371.2911378
343,167042670.41711608
344,170767303.73006272
344,174487398.6099622
345,178379238.23314178
345,182266347.23340103
346,186332947.66462547
346,190394617.0565242
347,194643876.02316988
347,198887994.95218018
348,203328169.0824019
348,207762985.2239281
349,212402706.43653744
349,217036842.36964163
350,221844019.44087365
350,226645423.57386905
351,231429550.4551866
351,236207945.86990884
352,240969188.0503263
352,245724739.83932996
353,250463261.22676623
353,255196132.90623856
354,259912095.8463614
354,264622449.37489882
355,269316014.6696999
355,274004010.4668168
356,278675337.3929222
356,283341134.3572962
357,287990380.68401736
357,292634136.21147585
358,297261458.2186039
358,301883328.21985555
359,306488880.7152049
359,311089019.6333207
360,315672955.9700245
360,320251516.7976726
361,324813988.8912354
361,329371123.1876732
362,333912281.53278375
362,338448139.440612
363,342968133.12772095
363,347482863.38940316
364,351981840.1210689
364,356475590.0952198
365,360953696.2022265
365,365426611.87967414
366,369883992.33692575
366,374336218.35654974
367,378773016.7987432
367,383204696.4630938
368,387621055.2001755
368,392032330.4908765
369,396428390.52328515
369,400819402.1162237
370,405195303.1499232
370,409566190.43023103
371,413922070.89153665
371,418272971.96836525
372,422608969.0185665
372,426940020.7396596
373,431256270.28944284
373,435567608.25550973
374,439864244.9791841
374,444156003.5580768
375,448433160.90760595
375,452705473.24830323
376,456963283.4671468
376,461216281.5135484
377,465454875.6503155
377,469688690.1548492
378,473908198.07676727
378,478122958.61381215
379,482323509.0200138
379,486519343.99914235
380,490701064.4337734
380,494878101.11281514
381,499041117.9779666
381,503199482.4758966
382,507343921.04436284
382,511483738.35401714
383,515609722.78188396
383,519731116.78250515
384,523838770.12156904
384,527941863.59118444
385,532031307.80120724
385,536116222.4288423
386,540187578.3896422
386,544254434.7873716
387,548307822.3107547
387,552356740.0255936
388,556392277.8671263
388,560423375.3927652
389,564441181.2633927
389,568454576.0517757
390,572454766.6292863
390,576450575.1020386
391,580433266.0423777
391,584411603.6020826
392,588376909.5505185
392,592337890.5918456
393,596285925.1939887
393,600229663.1146778
394,604160539.0273561
394,608087146.2390571
395,612000975.1410506
395,615910563.080022
396,619807455.6826564
396,623700134.8203256
397,627580200.8779294
397,631456080.7313153
398,635319429.0515413
398,639178618.1935422
399,643025356.6475557
399,646867962.7171048
400,650698198.2496399
400,654524327.9617293
401,658338166.601017
401,662147925.7565935
402,665945472.6241615
402,669738966.119895
403,673520325.4402422
403,677297657.278169
404,681062932.3883164
404,684824205.6853601
405,688573499.0442797
405,692318816.0416495
406,696052229.2395737
406,699781691.312044
407,703499325.0796566
407,707213032.7447292
408,710914986.9622391
408,714613039.8891879
409,718299413.5952896
409,721981910.6140927
410,725652802.0148122
410,729319841.1249703
411,732975347.6024008
411,736627025.9816444
412,740267244.1025715
412,743903658.1154599
413,747528683.639879
413,751149928.8462905
414,754759856.7358173
414,758366027.8993335
415,761960952.3255101
415,765552143.4216957
416,769132157.7741923
416,772708461.9987718
417,776273658.8934872
417,779835168.6704197
418,783385639.9574809
418,786932446.9469348
419,790468283.7185975
419,794000478.8248271
420,797521771.4232788
420,801039444.8024025
421,804546282.8274691
421,808049523.8951528
422,811541996.2119106
422,815030893.6509559
423,818509088.3972499
423,821983730.1650894
424,825447734.7589597
424,828908208.0950603
425,832358109.2420772
425,835804500.6752536
426,839240384.3757637
426,842672779.7314013
427,846094731.287685
427,849513215.6948763
428,852921319.7182183
428,856325977.6168115
429,859720318.0344858
429,863111233.1820487
430,866491893.2442186
430,869869148.7229174
431,873236211.0094522
431,876599889.2328485
432,879953435.6600584
432,883303618.3798226
433,886643730.2071121
433,889980498.5196574
434,893307256.3560989
434,896630690.709135
435,899944174.5199639
435,903254354.7189726
436,906554643.8320038
436,909851649.0466366
437,913138822.1586059
437,916422730.9290055
438,919696866.1118338
438,922967756.3548806
439,926228931.0618649
439,929486880.0773491
440,932735171.1492789
440,935980255.6259991
441,939215739.2972016
441,942448035.3189915
442,945670787.2233043
442,948890370.2749879
443,952100465.4516615
443,955307410.4249388
444,958504923.3244698
444,961699304.5237321
445,964884309.013628
445,968066200.1617057
446,971238769.5321817
446,974408243.7760247
447,977568450.7456336
447,980725580.6619246
448,983873497.3831217
448,987018354.9838248
449,990154053.0484673
449,993286709.7863115
450,996410260.2310939
450,999530787.0049924
451,1002642260.3168192
451,1005750727.4772267
452,1008850193.5985225
452,1011946670.9527297
453,1015034199.2866879
453,1018118756.1040549
454,1021194415.5198256
454,1024267120.5369555
455,1027330979.3747739
455,1030391900.8006256
456,1033444026.8768816
456,1036493232.397825
457,1039533693.0100739
457,1042571249.7948864
458,1045600111.7268028
458,1048626086.4316087
459,1051643415.9578834
459,1054657874.7310369
460,1057663737.6222179
460,1060666746.1091307
461,1063661207.6364094
461,1066652830.9843225
462,1069635955.9242649
462,1072616258.786967
463,1075588111.426192
463,1078557157.968684
464,1081517802.1084874
464,1084475656.0115933
465,1087425154.9725213
465,1090371879.4374492
466,1093310296.0638182
466,1096245953.816667
467,1099173350.4810348
467,1102098003.7772527
468,1105014442.384837
468,1107928153.0136278
469,1110833695.0066767
469,1113736524.2953582
470,1116631230.657472
470,1119523239.4757845
471,1122407170.7361875
471,1125288419.5005555
472,1128161635.7383215
472,1131032184.4160664
473,1133894745.264297
473,1136754653.3778033
474,1139606618.0277596
474,1142455944.6585953
475,1145297371.863783
475,1148136175.6567743
476,1150967123.7369843
476,1153795462.9042444
477,1156615989.7495492
477,1159433922.0744634
478,1162244085.149168
478,1165051667.9903336
479,1167851524.3368847
479,1170648814.6320095
480,1173438420.8748596
480,1176225475.144616
481,1179004887.4940467
481,1181781761.8458836
482,1184551036.1017861
482,1187317786.2336998
483,1190076977.789315
483,1192833658.9935784
484,1195582822.8391948
484,1198329490.0060458
485,1201068680.7326586
485,1203805388.3539488
486,1206534660.1568782
486,1209261462.3296812
487,1211980869.0121512
487,1214697819.4423327
488,1217407414.4190128
488,1220114566.4247608
489,1222814402.725267
489,1225511809.240585
490,1228201939.5129447
490,1230889653.0911071
491,1233570129.6051862
491,1236248202.4221554
492,1238919077.073048
492,1241587560.9308553
493,1244248885.2422385
493,1246907831.5723293
494,1249559656.6997795
494,1252209116.566322
495,1254851493.3005986
495,1257491517.4037578
496,1260124496.1740491
496,1262755134.8532243
497,1265378765.7303612
497,1268000068.9673908
498,1270614401.6670249
498,1273226419.089356
499,1275831502.9751034
499,1278434283.8589282
